feature_id,set_id
13875,group_km_48
13876,group_km_215
13895,group_km_207
13920,group_km_72
13929,group_km_207
13931,group_km_32
13942,group_km_235
13950,group_km_13
13955,group_km_32
13957,group_km_209
13959,group_km_32
13962,group_km_92
13964,group_km_101
13972,group_km_124
13973,group_km_172
13982,group_km_13
13985,group_km_114
13987,group_km_32
13990,group_km_196
13991,group_km_187
14012,group_km_156
14020,group_km_93
14028,group_km_53
14029,group_km_32
14036,group_km_88
14042,group_km_165
14049,group_km_48
14052,group_km_32
14056,group_km_82
14066,group_km_245
14076,group_km_209
14080,group_km_81
14085,group_km_39
14094,group_km_133
14105,group_km_177
14111,group_km_76
14118,group_km_232
14129,group_km_171
14132,group_km_134
14144,group_km_62
14150,group_km_67
14152,group_km_62
14155,group_km_207
14159,group_km_175
14172,group_km_191
14173,group_km_245
14174,group_km_167
14176,group_km_225
14179,group_km_191
14183,group_km_176
14192,group_km_40
14197,group_km_167
14201,group_km_198
14203,group_km_8
14233,group_km_58
14251,group_km_245
14263,group_km_214
14284,group_km_211
14285,group_km_241
14289,group_km_130
14306,group_km_133
14309,group_km_93
14310,group_km_30
14318,group_km_247
14341,group_km_143
14353,group_km_248
14367,group_km_78
14381,group_km_43
14384,group_km_226
14385,group_km_114
14400,group_km_132
14402,group_km_170
14406,group_km_176
14409,group_km_239
14419,group_km_243
14423,group_km_3
14426,group_km_210
14443,group_km_207
14459,group_km_143
14472,group_km_110
14479,group_km_244
14484,group_km_130
14508,group_km_139
14562,group_km_89
14577,group_km_142
14582,group_km_83
14583,group_km_194
14598,group_km_243
14611,group_km_108
14612,group_km_216
14625,group_km_73
14638,group_km_32
14640,group_km_157
14644,group_km_132
14662,group_km_63
14665,group_km_207
14666,group_km_187
14669,group_km_32
14678,group_km_243
14679,group_km_123
14690,group_km_123
14698,group_km_103
14701,group_km_142
14703,group_km_82
14706,group_km_39
14737,group_km_132
14753,group_km_66
14760,group_km_32
14764,group_km_160
14765,group_km_32
14768,group_km_171
14773,group_km_45
14787,group_km_167
14792,group_km_114
14800,group_km_48
14803,group_km_32
14809,group_km_226
14813,group_km_8
14827,group_km_151
14833,group_km_133
14834,group_km_71
14836,group_km_204
